date,series_key,value
2017-04-20,gap,914569.0
2017-04-20,pct_gap,0.026005396715025473
2017-04-20,usd_vnd,22755.0
2017-04-20,fx_vcb,22755.0
2017-04-20,fx_tudo,22740.0
2017-04-20,fx_sbv,22980.0
2017-04-21,world_gold_usd,1287.4
2017-04-21,world_gold_vnd,35303800.0
2017-04-21,sjc_sell,36133000.0
2017-04-21,gap,829200.0
2017-04-21,pct_gap,0.02348755658031147
2017-04-21,usd_vnd,22745.0
2017-04-21,fx_vcb,22745.0
2017-04-21,fx_tudo,22720.0
2017-04-21,fx_sbv,22985.0
2017-04-24,world_gold_usd,1275.8
2017-04-24,world_gold_vnd,35008771.0
2017-04-24,sjc_sell,36103000.0
2017-04-24,gap,1094229.0
2017-04-24,pct_gap,0.031255852997524536
2017-04-24,usd_vnd,22760.0
2017-04-24,fx_vcb,22760.0
2017-04-24,fx_tudo,22740.0
2017-04-24,fx_sbv,22989.0
2017-04-25,world_gold_usd,1265.6
2017-04-25,world_gold_vnd,34774652.0
2017-04-25,sjc_sell,36113000.0
2017-04-25,gap,1338348.0
2017-04-25,pct_gap,0.038486308935600566
2017-04-25,usd_vnd,22790.0
2017-04-25,fx_vcb,22790.0
2017-04-25,fx_tudo,22770.0
2017-04-25,fx_sbv,22994.0
2017-04-26,world_gold_usd,1262.1
2017-04-26,world_gold_vnd,34648050.0
2017-04-26,sjc_sell,36018000.0
2017-04-26,gap,1369950.0
2017-04-26,pct_gap,0.039539021676544564
2017-04-26,usd_vnd,22770.0
2017-04-26,fx_vcb,22770.0
2017-04-26,fx_tudo,22750.0
2017-04-26,fx_sbv,22993.0
2017-04-27,world_gold_usd,1263.7
2017-04-27,world_gold_vnd,34676739.0
2017-04-27,sjc_sell,36063000.0
2017-04-27,gap,1386261.0
2017-04-27,pct_gap,0.03997668292857642
2017-04-27,usd_vnd,22760.0
2017-04-27,fx_vcb,22760.0
2017-04-27,fx_tudo,22750.0
2017-04-27,fx_sbv,22997.0
2017-04-28,world_gold_usd,1266.1
2017-04-28,world_gold_vnd,34757861.0
2017-04-28,sjc_sell,36023000.0
2017-04-28,gap,1265139.0
2017-04-28,pct_gap,0.03639864374853217
2017-04-28,usd_vnd,22770.0
2017-04-28,fx_vcb,22770.0
2017-04-28,fx_tudo,22760.0
2017-04-28,fx_sbv,23001.0
2017-05-01,world_gold_usd,1253.3
2017-05-02,world_gold_usd,1255.1
2017-05-03,world_gold_usd,1246.4
2017-05-03,world_gold_vnd,34232070.0
2017-05-03,sjc_sell,35973000.0
2017-05-03,gap,1740930.0
2017-05-03,pct_gap,0.0508566966590101
2017-05-03,usd_vnd,22780.0
2017-05-03,fx_vcb,22780.0
